# Format: McCode with text headers
# URL: http://www.mccode.org
# Creator: McStas 2.5 - Dec. 12, 2018
# Instrument: ILL_H53_IN14.instr
# Ncount: 1000000
# Trace: no
# Gravitation: no
# Seed: 1570825707
# Directory: ILL_H53_IN14/0
# Param: KI=1.55
# Param: QM=1
# Param: EN=0
# Param: verbose=1
# Param: WM=0.15
# Param: HM=0.12
# Param: NHM=1
# Param: NVM=9
# Param: RMV=-1
# Param: DM=3.355
# Param: WA=0.2
# Param: HA=0.1
# Param: NHA=11
# Param: NVA=1
# Param: RAV=0
# Param: RAH=-1
# Param: DA=3.355
# Param: SM=1
# Param: SS=-1
# Param: SA=1
# Param: L1=7
# Param: L2=2.12
# Param: L3=1.37
# Param: L4=0.7
# Param: KF=1.55
# Param: EI=4.97828
# Param: EF=4.97828
# Param: QH=0
# Param: QK=0
# Param: QL=0
# Param: KFIX=0
# Param: FX=0
# Param: RMH=0
# Param: ETAM=30
# Param: ETAA=30
# Param: ALF1=60
# Param: ALF2=60
# Param: ALF3=60
# Param: ALF4=60
# Param: BET1=120
# Param: BET2=120
# Param: BET3=120
# Param: BET4=120
# Param: AS=6.28
# Param: BS=6.28
# Param: CS=6.28
# Param: AA=90
# Param: BB=90
# Param: CC=90
# Param: AX=1
# Param: AY=0
# Param: AZ=0
# Param: BX=0
# Param: BY=1
# Param: BZ=0
# Param: A1=0
# Param: A2=0
# Param: A3=0
# Param: A4=0
# Param: A5=0
# Param: A6=0
# Param: Sqw_coh=V.laz
# Param: Sqw_inc=NULL
# Param: radius=0.01
# Param: thickness=0.005
# Param: height=0.05
# Date: Fri Oct 11 20:24:50 2019 (1570818290)
# type: array_2d(40, 40)
# Source: ILL_H53_IN14 (ILL_H53_IN14.instr)
# component: Mon_VS_XY
# position: 0 0 8.049
# title:  Intensity Position Position Monitor (Square) per bin
# Ncount: 1000000
# filename: mon_vs_xy.dat
# statistics: X0=9.10274e-05; dX=0.0178091; Y0=-8.19548e-05; dY=0.0361692;
# signal: Min=1962.61; Max=1.31096e+06; Mean=572914;
# values: 9.16662e+08 7.84931e+06 29583
# xvar: x 
# yvar: y 
# xlabel: x [m]
# ylabel: y [m]
# zvar: I
# zlabel: Signal per bin
# xylimits: -0.03 0.03 -0.06 0.06
# variables: I I_err N
# Data [Mon_VS_XY/mon_vs_xy.dat] I:
468821.4105 353065.9931 140753.1785 920610.7599 800954.4901 1038880.943 578392.1319 698479.9725 921895.3999 803662.0487 694509.2208 471267.8337 639817.5485 1254880.228 480315.9856 412063.02 852014.2292 493955.6003 698174.1298 903645.5308 844489.2992 924881.3115 444772.1583 584703.1876 726465.564 785775.3778 715620.8823 517136.2848 966285.441 563774.4363 920757.4209 749293.5281 827082.1238 602718.893 1086399.577 759312.2974 286534.5622 835929.1238 712026.4513 826878.1776 
1073636.192 693644.5799 415449.8949 597146.33 893455.1236 627748.348 888009.3035 420728.1452 592168.4691 627117.8607 565685.3961 294815.693 800905.9408 646270.5517 599062.2349 575512.0958 611796.0973 1172425.662 876889.3257 837516.4889 711567.4003 537961.0906 947388.9391 714598.4635 568960.0082 730789.4864 575418.88 485719.002 607008.3255 328395.8675 686491.4606 524848.0795 473391.1445 754061.0661 1089653.899 839632.0835 876568.0438 977629.9009 829417.4011 337056.3789 
795549.9324 654264.5121 278186.5909 724877.7332 537688.1828 637412.2418 837714.9222 636544.3682 843863.0938 763827.5903 549206.7741 833840.3929 717068.3611 884477.4528 497720.2988 702877.0697 895140.9199 349297.6186 865499.6584 684016.2044 416159.1271 662296.3034 861837.4862 854697.471 518284.7825 844333.3418 308873.2946 639798.6925 706365.6772 525930.6647 316107.8144 740758.0608 454620.116 797788.2574 828759.1973 778995.4125 911464.1527 422633.6627 512409.7412 861764.5621 
834972.9584 986197.9741 650021.247 708825.3248 527250.4048 731449.7308 901001.4133 417069.443 520617.9819 485849.0035 903258.8682 541731.7317 784698.1147 272390.3617 444310.5712 457334.0072 521685.2591 344575.4049 688710.16 632381.302 624397.4225 691449.166 811232.0691 494321.4246 418396.3271 448447.6778 566190.4735 276640.1611 881698.8115 616565.4547 684097.6744 846851.2204 765160.775 576587.0751 563742.4667 685202.6825 888171.104 628774.3581 601040.1377 691465.5983 
837649.7454 448036.6801 491862.0288 594586.0156 439863.4386 705974.4033 496432.5447 471205.287 724316.3684 490245.7759 825765.525 541772.8601 539187.9496 585740.983 519563.8269 564993.2128 614333.3923 764556.5279 443531.6995 353514.2784 495142.8681 549532.9687 504604.8519 517596.3769 613422.0056 566886.9592 562852.3119 426055.0202 938188.3316 380972.0185 418061.4352 664857.8668 515030.1261 297096.2973 672430.6591 620553.8602 600773.0689 681669.8259 900801.2004 455508.9454 
1000351.43 980947.238 619481.2034 526066.5818 657737.8087 642529.7659 590120.8371 832999.2003 348990.8164 430133.1126 435526.8498 882206.8728 560589.9666 396511.5458 594588.9041 594332.6626 832811.6478 693361.0341 716968.5306 684665.8731 507641.4649 431626.2539 711112.4489 399079.6596 489936.8464 446484.8707 596399.9733 441570.454 480300.8697 772446.1017 383621.9942 696024.3714 980930.0337 557093.404 338396.0742 828426.4335 586786.8645 623427.8765 463943.1424 651637.0712 
685795.9272 488988.181 903337.9653 528938.1583 501318.512 472537.8462 561851.032 561307.93 682589.7241 796723.6613 671076.7367 960922.7998 472801.0761 270176.4083 559288.9562 564888.808 1000885.636 499827.6431 529211.8298 365779.9658 642553.4086 864081.4397 469355.6334 529361.3451 489397.8157 411421.3095 490288.6775 699526.0561 700269.5908 579613.6755 498480.9073 423546.402 682080.3358 619597.5545 694908.2038 360353.0426 519367.1791 563553.6699 908178.9019 789614.323 
983789.6333 694700.5611 640031.1837 892920.6324 417452.1769 638986.3818 798217.759 766014.4897 631687.1805 484727.2648 372445.0582 675216.3239 562688.8331 700366.2402 309278.6441 216391.2237 814419.7388 389382.7602 364701.1429 522973.011 948621.9921 547099.1847 388332.4265 116482.1982 592878.3574 491556.8424 651167.0306 565373.994 395970.679 542179.0699 510812.8268 416624.921 1078468.517 675682.7998 557347.7621 415185.6212 232506.3526 744078.831 629640.1581 384998.1382 
838066.0714 1253441.372 890015.781 809449.1614 911417.3225 280892.7036 864792.6838 838959.7649 429281.7143 379679.7799 871523.0642 636837.1653 723961.6003 254400.4758 147616.5727 552314.554 584531.1882 150877.0916 454073.0874 545990.3245 589747.9577 758913.2452 744406.0888 625904.5645 417676.9806 691297.8523 524938.2648 643326.3637 175265.7037 505525.9261 768545.5857 953491.4489 901348.0537 559308.6554 988879.3895 513692.1886 193893.224 421354.0402 983760.6031 639959.2238 
319478.7593 409681.3325 423969.4656 658477.5356 774243.7812 489208.8814 219570.2551 848386.3674 664538.0069 597010.2256 754469.6564 418875.0271 538782.7258 469695.0739 672222.8145 772465.0405 488225.1097 427495.1556 452248.2851 571272.6781 487707.7628 753962.1071 933405.7832 436005.2435 785903.9771 591295.1255 486848.9599 760530.499 969315.9526 806937.6112 402480.2421 641880.3145 282574.2619 821889.787 726707.471 442162.8286 565093.4602 986720.987 776740.9508 772166.5278 
