# Format: McCode with text headers
# URL: http://www.mccode.org
# Creator: McStas 2.6rc1 - Oct. 12, 2019
# Instrument: BTsimple.instr
# Ncount: 10000000
# Trace: no
# Gravitation: no
# Seed: 1570893742
# Directory: BTsimple/0
# Param: lambda=10
# Param: dlambda=9.9
# Param: maxhd=3
# Param: maxvd=3
# Param: gw=0.1
# Param: gh=0.1
# Param: gL=50
# Param: gm=6
# Param: delta1=0
# Param: delta2=0
# Date: Sat Oct 12 09:52:43 2019 (1570866763)
# type: array_2d(20, 20)
# Source: BTsimple (BTsimple.instr)
# component: PSD_in
# position: 0 0 2
# title: PSD monitor
# Ncount: 10000000
# filename: PSD_in.dat
# statistics: X0=0.00155441; dX=2.88125; Y0=-0.00298919; dY=2.88175;
# signal: Min=4.88846e+10; Max=5.33943e+10; Mean=5.10566e+10;
# values: 2.04226e+13 1.35526e+10 1e+07
# xvar: X
# yvar: Y
# xlabel: X position [cm]
# ylabel: Y position [cm]
# zvar: I
# zlabel: Signal per bin
# xylimits: -5 5 -5 5
# variables: I I_err N
# Data [PSD_in/PSD_in.dat] I:
5.066654787e+10 5.111498831e+10 5.159965756e+10 5.126711838e+10 5.102159401e+10 5.194766541e+10 5.154115203e+10 5.19234877e+10 5.026850147e+10 5.108115706e+10 5.066646648e+10 5.149069076e+10 5.101130179e+10 5.148499124e+10 5.105738271e+10 5.083018692e+10 5.107636845e+10 5.148799466e+10 5.144820992e+10 5.098364797e+10 
5.086886967e+10 5.064500148e+10 5.061706631e+10 5.140110975e+10 5.129009894e+10 5.106579011e+10 5.203725693e+10 5.065808353e+10 5.166224615e+10 5.200903031e+10 5.249703033e+10 5.104825779e+10 5.192823136e+10 4.947765748e+10 5.075344411e+10 5.167997405e+10 5.042066554e+10 5.159192461e+10 5.027537349e+10 5.05598995e+10 
5.031999336e+10 5.032514044e+10 5.04123851e+10 5.111770422e+10 5.039730693e+10 5.054691691e+10 5.031857603e+10 4.999455607e+10 5.154698847e+10 5.228047892e+10 5.034857874e+10 5.171095547e+10 5.096126101e+10 5.224025646e+10 5.086863088e+10 5.077221965e+10 5.180147625e+10 5.135050004e+10 5.002278214e+10 5.04513258e+10 
5.114552237e+10 5.160829698e+10 4.985801724e+10 5.140571282e+10 5.091487364e+10 5.126041182e+10 5.148910894e+10 5.193300811e+10 5.058028364e+10 5.155793731e+10 5.165769099e+10 5.028209638e+10 4.989828145e+10 5.078358415e+10 5.114725489e+10 5.023391313e+10 5.108747783e+10 5.121101477e+10 5.14771792e+10 5.080689011e+10 
5.127884816e+10 4.982638125e+10 5.199303349e+10 5.093365854e+10 5.146513863e+10 5.072930621e+10 5.109328431e+10 5.090894997e+10 5.116939874e+10 5.232366237e+10 5.106456115e+10 5.151161082e+10 5.021469678e+10 5.03532405e+10 5.155544686e+10 5.239371265e+10 5.095241922e+10 5.073130871e+10 5.069472844e+10 5.127317413e+10 
5.075609178e+10 5.063257036e+10 4.998131465e+10 5.088809105e+10 5.052968562e+10 5.190370927e+10 5.158057052e+10 5.258452354e+10 5.048336799e+10 5.065436896e+10 5.181521447e+10 5.02335699e+10 5.086435362e+10 5.045122293e+10 5.057162852e+10 5.038357394e+10 5.147255882e+10 5.072511185e+10 5.069992771e+10 5.069042752e+10 
5.045867384e+10 5.093845627e+10 5.088357445e+10 5.145967711e+10 5.113181395e+10 5.046659097e+10 5.020303669e+10 5.196941159e+10 5.039924822e+10 5.10444403e+10 5.152621807e+10 5.117679412e+10 5.112853611e+10 5.157187243e+10 5.239990233e+10 5.054345429e+10 5.151605583e+10 5.12830213e+10 5.033078168e+10 5.115471221e+10 
5.080421991e+10 5.04644093e+10 5.107334424e+10 5.033193876e+10 5.055455525e+10 5.124225888e+10 5.24615588e+10 5.156530358e+10 5.12103984e+10 5.097812491e+10 5.127752443e+10 5.20036293e+10 5.227608323e+10 5.183541812e+10 5.0832139e+10 5.10803026e+10 5.219198221e+10 5.151022762e+10 5.164314904e+10 5.188373956e+10 
5.244744873e+10 5.112688337e+10 5.175447976e+10 5.12772077e+10 5.125064579e+10 5.186276795e+10 5.208085433e+10 5.128049929e+10 5.107809341e+10 5.106619888e+10 4.983034117e+10 5.221198822e+10 5.066590755e+10 5.302930024e+10 5.114374652e+10 5.192655983e+10 5.110236427e+10 5.074912272e+10 5.077710166e+10 4.990325669e+10 
5.075018141e+10 5.074682751e+10 5.029198541e+10 5.24462366e+10 5.098384629e+10 5.098235142e+10 5.094201507e+10 5.206325029e+10 5.013837162e+10 5.137217172e+10 5.167455254e+10 5.104026757e+10 5.2075069e+10 5.107406633e+10 5.131923054e+10 5.089139875e+10 5.200350036e+10 5.136522531e+10 5.061895935e+10 5.109039214e+10 
