# Format: McCode with text headers
# URL: http://www.mccode.org
# Creator: McStas 2.6rc1 - Oct. 12, 2019
# Instrument: BTsimple.instr
# Ncount: 10000000
# Trace: no
# Gravitation: no
# Seed: 1570893742
# Directory: BTsimple/0
# Param: lambda=10
# Param: dlambda=9.9
# Param: maxhd=3
# Param: maxvd=3
# Param: gw=0.1
# Param: gh=0.1
# Param: gL=50
# Param: gm=6
# Param: delta1=0
# Param: delta2=0
# Date: Sat Oct 12 09:52:43 2019 (1570866763)
# type: array_2d(20, 20)
# Source: BTsimple (BTsimple.instr)
# component: PSD_out
# position: 0 0 54
# title: PSD monitor
# Ncount: 10000000
# filename: PSD_out.dat
# statistics: X0=-0.00115494; dX=2.50485; Y0=0.0144156; dY=2.50415;
# signal: Min=4.58686e+09; Max=3.17528e+10; Mean=1.65806e+10;
# values: 6.63223e+12 5.76159e+09 6.07397e+06
# xvar: X
# yvar: Y
# xlabel: X position [cm]
# ylabel: Y position [cm]
# zvar: I
# zlabel: Signal per bin
# xylimits: -5 5 -5 5
# variables: I I_err N
# Data [PSD_out/PSD_out.dat] I:
4640804564 5526966250 6586089784 7186666702 8676168570 9590324429 1.010449068e+10 1.120018095e+10 1.203018528e+10 1.257360463e+10 1.283566511e+10 1.17423215e+10 1.142815866e+10 1.070003539e+10 9724211527 8255022605 7683905183 6060094902 5482055075 4731630763 
5569050032 6580112372 7864901721 9013536540 1.027689849e+10 1.154021573e+10 1.232927564e+10 1.337330427e+10 1.442212014e+10 1.473555154e+10 1.484824645e+10 1.427441641e+10 1.298659203e+10 1.232342872e+10 1.135054939e+10 1.044594516e+10 8958850189 7745014529 6710113542 5603345625 
6260311626 7861237951 8943491669 1.078432341e+10 1.206251395e+10 1.349646796e+10 1.483495735e+10 1.584762249e+10 1.67231381e+10 1.792817332e+10 1.77534707e+10 1.705215419e+10 1.542921145e+10 1.470917733e+10 1.308587893e+10 1.170601392e+10 1.049766991e+10 9324216519 8002192809 6647493163 
7237442911 9021606388 1.070321284e+10 1.241909787e+10 1.369574489e+10 1.541748093e+10 1.682307528e+10 1.773125393e+10 1.958503444e+10 2.097476402e+10 1.999172888e+10 1.900956863e+10 1.804491486e+10 1.647531447e+10 1.590684625e+10 1.376275661e+10 1.225846046e+10 1.071845689e+10 9009545519 7773650769 
8656692971 1.022209125e+10 1.231670411e+10 1.362841709e+10 1.513166623e+10 1.736331317e+10 1.827966146e+10 1.932600832e+10 2.121316752e+10 2.237704501e+10 2.254159607e+10 2.148007817e+10 2.030637467e+10 1.829984522e+10 1.706397259e+10 1.560798379e+10 1.430722565e+10 1.203882536e+10 9980312606 8560697840 
9599759111 1.100886142e+10 1.337038057e+10 1.599681949e+10 1.781120586e+10 1.966219635e+10 2.096132731e+10 2.29745911e+10 2.363919893e+10 2.475526711e+10 2.512089615e+10 2.390279977e+10 2.277884406e+10 2.083625688e+10 1.904120063e+10 1.762135567e+10 1.579692229e+10 1.372924772e+10 1.133396655e+10 9718404354 
1.025551431e+10 1.241487282e+10 1.456652002e+10 1.662316269e+10 1.865538744e+10 2.077418125e+10 2.227990241e+10 2.456536191e+10 2.540521674e+10 2.636033444e+10 2.675914203e+10 2.623794995e+10 2.460359926e+10 2.290083536e+10 2.081595162e+10 1.854119852e+10 1.650415821e+10 1.433101109e+10 1.25907702e+10 1.016480613e+10 
1.141653037e+10 1.309405759e+10 1.579003568e+10 1.801283659e+10 1.970021789e+10 2.271044302e+10 2.459102401e+10 2.641093699e+10 2.6353477e+10 2.87926398e+10 2.865042722e+10 2.671255435e+10 2.531599879e+10 2.368208852e+10 2.23387213e+10 1.963600009e+10 1.816546179e+10 1.571504552e+10 1.305602234e+10 1.135323824e+10 
1.206436591e+10 1.483255229e+10 1.688545033e+10 1.913225177e+10 2.200239381e+10 2.350518482e+10 2.540488492e+10 2.708242978e+10 2.874445857e+10 2.969517511e+10 3.020684664e+10 2.890363136e+10 2.728968544e+10 2.453348678e+10 2.425178571e+10 2.108363667e+10 1.906695425e+10 1.633415721e+10 1.405370814e+10 1.173372403e+10 
1.26438541e+10 1.465000442e+10 1.734727974e+10 2.022467337e+10 2.177532642e+10 2.380257299e+10 2.593632103e+10 2.791560639e+10 3.018935984e+10 3.166525778e+10 3.119842988e+10 3.027299375e+10 2.848804475e+10 2.735900715e+10 2.469327218e+10 2.224381589e+10 2.020892823e+10 1.755527147e+10 1.451077588e+10 1.227447751e+10 
