# Format: McCode with text headers
# URL: http://www.mccode.org
# Creator: McStas 2.5 - Feb. 24, 2020
# Instrument: /zhome/89/0/38697/once/McStas-2.5_CPU_MPICC/PSI_DMC/PSI_DMC.instr
# Ncount: 1000000
# Trace: no
# Gravitation: no
# Seed: 1582679415
# Directory: 1
# Nodes: 10
# Param: lambda=2.5666
# Param: R=0.87
# Param: R_curve=0.87
# Param: filename=Na2Ca3Al2F14.laz
# Param: D_PHI=6
# Param: SHIFT=0
# Param: PACK=0.7
# Param: Dw=0.8
# Param: BARNS=1
# Date: Tue Feb 25 21:30:35 2020 (1582662635)
# type: array_2d(128, 128)
# Source: PSI_DMC (/zhome/89/0/38697/once/McStas-2.5_CPU_MPICC/PSI_DMC/PSI_DMC.instr)
# component: PSDbefore_curve
# position: 0 0 6.164
# title: PSD monitor
# Ncount: 10000000
# filename: PSDbefore_curve.dat
# statistics: X0=0.000793551; dX=0.57871; Y0=0.00282576; dY=3.55727;
# signal: Min=2365.2; Max=13349.9; Mean=6894.01;
# values: 1.12951e+08 163418 1.25623e+06
# xvar: X
# yvar: Y
# xlabel: X position [cm]
# ylabel: Y position [cm]
# zvar: I
# zlabel: Signal per bin
# xylimits: -1 1 -6 6
# variables: I I_err N
# Data [PSDbefore_curve/PSDbefore_curve.dat] I:
7044.035744 6444.489143 8355.186784 8172.941697 9289.971929 8193.704335 8056.596099 6287.865954 8051.984572 10780.07579 9920.354305 8066.760573 5570.338638 7226.427277 9181.31336 7408.196203 8235.887412 8135.653723 9312.840352 7333.596291 8275.948226 8922.556301 7913.018327 8851.175423 10425.36645 8433.627768 7475.73968 9245.624375 5960.185205 6885.933842 9635.879476 7590.825176 9603.017574 7623.958886 10326.73271 9710.677084 9091.781477 8095.385362 7394.907859 7705.562998 9292.72655 8520.630298 8618.618922 9291.07962 5707.811986 8297.059728 6932.36805 8442.665803 6750.094247 8568.057239 8020.487683 8911.45802 7328.445113 6050.267701 8549.469368 8167.63656 6512.722216 10592.53408 7543.454485 8309.273934 6854.339438 6789.9327 5935.326466 7480.741083 8718.059811 8879.868616 10398.80508 6598.312995 6671.294926 8361.998734 5684.82642 5984.523654 8464.106489 8769.601169 6907.773328 8517.713238 7082.179002 7487.13921 7806.067899 10734.72897 6211.163167 10609.22954 7147.002892 7884.444181 7621.941813 7729.674303 5499.86873 7320.923277 8550.596316 6618.748671 9320.984326 9722.01783 5516.980983 7712.575727 6722.924285 8915.11096 7417.632225 4704.801519 9755.639397 9749.578394 9712.777499 7719.75887 9662.330849 7598.375691 4254.299131 6236.010027 8850.496412 9225.010362 6931.277701 5858.777638 8915.99073 5911.874829 10453.98475 9422.384145 8456.923676 7333.859382 5813.599224 7533.094251 7009.802404 8542.262123 6822.140202 7230.581451 7157.663371 6087.910055 7944.954826 6293.887026 7826.080129 4497.182024 
7918.984277 8789.158818 8738.070269 7566.259169 7525.150393 7365.080854 7287.442773 5659.114489 9093.298233 5798.741381 9787.338389 8064.039724 8003.413822 8733.99605 8214.68637 8456.424476 6386.747336 7283.523924 7439.225235 6782.512901 7279.485671 7407.160449 8658.924094 8042.791577 7331.049335 9638.189018 6314.896338 7127.696512 8071.979545 8016.461724 7795.767337 6936.685869 8412.489803 8784.543282 7496.614792 5112.298065 7451.336541 9437.612102 7801.627356 9548.169918 8332.162514 6596.726569 7413.65219 6175.059277 5596.550419 7371.256235 9178.35739 8560.904891 6943.942277 5129.494217 10879.20426 7264.04177 6910.597808 8593.655111 7543.188335 8764.579249 7561.019045 8724.196562 8135.366846 7165.392813 9676.626027 8053.84619 5361.483791 7618.212544 7850.123544 8466.599027 8096.913867 7336.416275 6739.68792 8804.887587 9695.231602 7531.401413 9804.279805 7836.911884 7554.749968 4552.234791 5853.864474 7831.545187 8295.444293 5955.458575 6784.76812 5469.318536 7584.70617 5928.764916 8857.101058 5723.088253 6640.577073 5833.626544 8309.933012 5360.900422 10642.25448 9509.553814 10865.09423 6276.154745 9002.497385 7150.974562 6381.293553 7750.20436 8009.479384 10810.40959 9687.873039 7662.46563 5834.927571 8836.470543 7348.372934 7300.057681 7773.090379 7414.318347 6808.508608 7235.759101 7019.443133 7571.734922 7375.451191 9645.86504 8311.050956 6601.428651 8172.703492 7922.746316 7653.837056 7780.373862 8156.937681 8838.415163 7479.083354 7979.714778 7492.719826 6995.617395 6968.388267 6444.16832 
9532.882566 10238.95647 6631.402342 8110.473328 6637.886602 7648.360723 5139.162656 8334.44104 6715.957363 6105.797885 9661.232797 7589.692685 7167.13134 6959.125502 7099.660769 6915.400736 7866.909236 7383.072116 6896.060578 9479.603049 7612.804791 7288.769948 9859.25254 8057.608366 10140.7552 8529.026382 9347.681518 5909.504631 9310.919017 7244.416387 12154.23644 8031.552175 6363.85905 7671.259411 9711.337532 7978.172379 8843.852986 6759.083883 6815.410698 6797.792057 7220.04114 6710.235172 6716.494763 5934.812359 9496.922143 9060.571526 7722.907579 9072.159509 10387.74781 5337.498905 8218.222703 7963.412177 8440.847041 8818.680053 7113.238714 9106.60946 9461.02972 7726.116056 10748.81623 8071.286802 8340.546102 13046.68006 6911.775882 5743.799485 6844.207688 5508.4124 8760.155009 9334.65649 8138.981064 6414.201936 7867.060528 7089.669839 5031.772771 6328.495913 8989.64839 7380.801309 8081.954242 8293.888027 9427.139499 8539.789444 9903.84866 8549.752992 7163.177305 6917.347682 8379.829283 6202.51571 8166.507735 7271.076969 8396.690946 8708.942624 8655.745599 7664.443192 9416.253137 9401.516147 8592.614182 5793.369192 8622.813156 6322.612996 6892.551275 8861.516681 6548.632333 10607.19317 6560.217616 6233.769469 7372.757601 7324.039922 7721.871609 7469.269339 8253.310536 6647.532196 6262.355274 5701.718079 9702.253945 8646.129456 7915.975336 9458.203813 8527.389346 7143.785082 6903.253321 5630.180694 6177.334389 7629.874582 7667.856763 5882.349811 7418.165979 7531.07524 7511.810318 6556.926614 
7381.07639 8570.40741 7837.615103 6537.950097 6217.587998 7902.647153 7568.509769 6457.587363 7635.021271 5300.888396 8687.189061 6326.066504 7140.511356 7604.143113 6815.028292 7429.070701 6987.412914 8207.853051 5146.680402 7704.371415 9340.949077 8595.636133 7787.314595 10514.99545 5845.363878 8838.931578 7382.730783 8429.719728 9043.441884 7845.507414 6250.784626 12583.11616 5361.298864 8363.468973 7271.439934 10102.54854 8712.856044 5435.842351 8670.380265 5522.341975 6299.2582 9388.141036 5965.594638 7842.283217 6828.432031 6766.553283 6663.278619 6123.846087 8743.00426 5096.850459 6038.320361 8377.970855 6278.671065 6470.721747 9858.754638 9802.188081 8660.829405 6663.898067 6800.170298 10611.81252 6395.774147 7698.221903 10277.99703 9732.834098 6812.263319 8004.236994 6357.04083 7401.313511 9179.947836 7048.73661 6985.788362 9128.651164 7909.659125 8198.961992 6693.526788 9338.934097 6689.892812 7322.787763 7332.587324 7470.960352 8321.898853 7202.447974 6875.260608 9978.994139 4735.866392 8414.43951 6720.927019 8097.682622 8128.680208 9192.562755 7205.637611 8274.198003 5330.82699 8644.465502 6428.964757 8542.038284 7182.168779 7081.721888 9161.531785 7101.770472 8549.80704 9271.182995 8432.287786 6328.233571 9273.169569 4972.5865 8629.58173 6369.122578 6395.790244 8740.722215 8446.871855 6401.165134 10219.82983 9254.577958 8014.447029 7497.415832 6765.047091 7887.842295 6172.809531 10038.47148 7141.745321 7426.238186 7668.224209 8194.236461 9272.321305 9691.494801 6904.428887 8888.857795 
4891.649906 6275.698716 7706.612253 7687.442808 6735.252589 9705.728152 9299.856138 5783.247541 10597.13009 7450.155143 8270.648853 5963.72752 6707.417817 7357.989132 6917.050502 8480.531289 9067.570373 7825.308537 6888.646447 8405.649044 7443.859745 8368.588843 7757.303343 5510.943578 7489.339142 7744.471974 7688.268431 6069.887971 9112.603415 5584.732678 7535.696548 7450.097347 7794.342215 6192.347531 5808.256973 7188.20282 6325.378123 6274.691151 8037.013034 8047.271003 6452.123809 6218.737969 8706.147458 5754.064874 7905.017962 9359.567599 7484.451939 7142.982466 6134.233698 8205.157875 9028.907802 8805.837191 9741.407642 11178.30064 8869.222308 8268.973561 7219.02506 6229.756028 5351.36523 5870.971256 5687.268643 10969.4821 6379.686266 5879.761735 7742.243327 7060.887974 7425.050138 7539.958605 10850.53718 7987.144087 6783.966876 7400.831553 10778.76688 6344.940598 9823.219465 6113.831168 7681.95447 10175.81385 6938.462366 6577.382278 7828.77474 6660.421811 7414.56895 10418.2852 5369.411382 7432.611431 7841.260979 8748.443493 9211.347309 6626.297179 7705.143354 7110.844663 7901.203887 8383.28112 9286.024483 6345.992728 7455.767081 5761.366218 9899.443959 7202.847265 7857.105255 7453.434418 8223.206545 8580.724312 7001.111425 8796.952012 6649.01021 8944.576982 7508.25877 8692.76485 6738.091851 7364.981908 4761.907532 7679.150755 7626.454188 7210.167899 8075.450434 7271.687214 6790.853514 9943.533279 9363.729556 5113.222302 7623.433185 8751.980689 6221.746367 8603.569439 9416.14575 8666.156247 
7971.581937 7814.753974 8911.532485 8745.603127 4233.901054 8988.177423 9126.398495 6366.214449 5853.481221 7639.372107 6897.351941 7076.699013 5734.619399 9109.332425 8425.812094 7372.035964 5793.977917 6555.743888 9331.147136 6395.009225 7800.763596 6547.155287 7677.66824 6919.989497 9687.279441 7732.885297 8576.884129 8806.495736 7202.327686 8461.446984 10436.84541 8058.660157 7537.498681 7862.586638 7195.29499 6518.237387 8167.641646 9466.523219 7675.045331 6377.503587 8357.050827 9433.180411 7146.96144 7038.811398 8840.638244 8261.768573 5965.37295 6494.340795 8419.828453 6501.996642 7404.781321 7053.288641 6409.860847 5417.228073 7141.222096 9056.882558 6474.425455 6919.993582 7330.770493 5993.608701 4964.762221 7389.083817 10071.71357 7989.974849 8106.271963 7422.494822 7360.861764 6627.260487 7792.918114 5337.332812 8077.621639 8717.645889 7812.328057 5375.039991 6347.92011 7921.350765 7254.082043 5812.529445 8229.440354 6688.105161 4149.493547 9310.700166 8045.42498 5648.232028 7222.173125 6846.556839 7965.886291 8518.033757 7927.177167 10414.56844 7207.017375 7033.039119 9267.373862 9532.000775 7889.411047 6332.442257 7436.87899 9763.452393 6841.477788 10327.50713 7835.287719 5570.755363 8265.012231 8286.601789 7475.640651 7834.775228 8366.964782 8725.17294 9724.989746 6668.686144 7174.178839 9980.747106 9285.391276 7546.02411 6969.837086 6150.054757 9333.360775 9689.565752 8295.43822 6246.061157 8266.698817 7245.12712 7153.962565 8272.895515 6365.763611 6392.398659 6121.553163 6783.566156 
6692.192189 6117.033282 10284.03173 7319.007357 7676.437071 6721.383704 7554.370872 10331.1747 8126.862387 7470.810159 7838.287425 8917.007894 6092.67588 5422.284557 8432.084787 8741.163172 9932.909959 8313.057932 7968.472619 7316.49724 9797.002483 6751.893544 6833.45778 8820.133515 7202.408688 8468.977352 7984.165815 10003.39316 6470.83809 5635.294881 6201.483843 7311.228903 7351.011649 9018.924916 8373.406479 7851.964799 8597.861946 5495.06176 8374.387688 6227.639544 9154.8991 7778.334535 7055.230405 6934.544267 7275.571762 8541.121444 5865.314984 5771.95795 8287.894454 7217.778444 10097.49267 6839.55141 5524.648773 7952.197096 7469.009321 6910.748779 6103.270483 8976.804013 7696.653931 7099.682485 7508.151365 7777.577348 8091.9988 7832.116312 6874.693977 9687.535059 10484.79068 6860.067577 5711.614604 9514.286388 7044.875353 5488.895884 5610.315217 8329.011856 9482.05554 9174.98267 6169.010047 9351.432435 9371.065124 7317.840295 8034.05893 7988.96575 5559.119794 8218.90265 10532.00948 7069.210555 8040.867578 7998.872032 6619.743607 5155.065964 10426.42567 9416.407521 7210.701179 7570.732699 4931.91997 9202.030152 7223.947634 6484.051991 6288.591779 8336.443142 6157.286638 8004.800168 6837.120729 6606.899769 6223.922022 9968.902251 6359.698359 8487.999386 6009.686123 6132.871538 6214.125689 7791.584284 4862.224605 5386.756531 7874.042426 5615.179475 8434.759889 10442.40164 8483.429379 5394.514799 8120.375394 7578.326526 11046.30115 8295.696387 7021.173636 6845.590337 6581.084368 5186.630175 
7054.925931 7334.969404 8100.319794 7930.183957 9038.470925 7952.655502 6086.75762 9046.06428 8535.403874 7013.756018 7295.40352 7148.797498 7794.009708 7178.722026 9525.158473 6560.188242 7433.446126 8180.045178 8140.618639 8545.232633 7090.862624 7897.98267 6822.245198 6231.131819 8406.320257 7328.737531 5870.466829 7076.22288 7861.350706 8246.166318 6627.787397 5839.192666 9902.165134 7469.258596 7690.918525 6410.638225 7119.976587 7610.471822 7339.36684 9088.7143 7496.494559 7018.584757 8390.589581 6655.607132 8620.914245 6527.271848 6480.281137 5614.485801 7721.337275 11140.99927 9988.24307 8677.554274 8499.263958 6826.582194 8652.272639 10694.01162 11587.3924 9388.422406 6704.947037 7517.163962 8240.645953 7786.073597 8559.777022 7688.396898 9358.145254 7523.517919 5726.486324 5654.911974 8408.933564 8152.788236 6934.896948 7811.994796 6334.482872 6131.87627 7294.738987 5262.636906 8121.848475 7839.681241 8275.215813 6578.258745 6462.108493 8112.185563 8523.969696 5271.007471 5563.899073 9153.557775 7278.912708 6476.627121 9045.39588 8354.001319 6912.091748 7500.548572 7887.91864 4993.913124 6552.537177 9822.248996 7350.853885 9631.227375 9075.259902 5195.175173 6744.759367 7803.516678 8318.762603 6574.284899 8009.964447 8001.525612 7662.365347 6373.137273 9208.589604 7032.689672 11417.14272 6963.41784 8389.753032 8774.264601 6492.780756 8793.351764 7557.321165 8329.658728 12394.32668 8225.036924 7737.875679 9185.461265 8236.139463 7460.930118 6801.098709 8935.165444 8769.533666 5086.859109 
8891.306029 6615.239216 9096.036677 7554.56676 6850.857821 10031.74939 5774.58868 7731.437454 6636.453965 7943.42671 7294.330303 7562.814891 7444.622863 7453.141541 9534.159346 6298.03974 8324.615101 6918.102643 7716.407344 9366.910041 8388.394879 5031.890288 8069.478142 5688.286579 7680.625891 6796.889818 8687.846921 7802.156748 6479.983013 8362.522218 8073.879467 5134.86098 6841.244206 6073.749554 8219.141087 7713.964388 7365.164498 7036.357627 7063.227709 6276.785641 6810.362967 6556.047682 7267.833648 9129.622557 8895.025892 7344.313089 6694.380579 6916.928008 8609.053964 6560.022278 8589.002134 8348.985287 7181.16789 5688.890726 5560.097629 6092.737763 7268.33189 6020.574422 6307.046861 7771.860948 7040.849459 6213.564081 8922.201893 7447.925515 8286.815509 8423.064997 7967.757663 6700.893054 7429.682972 7571.128007 7256.46722 8343.022609 8524.321364 7780.078995 7656.943666 6714.455003 9216.641857 7984.427633 7471.15043 9569.098962 7552.26092 9372.612181 7819.269214 5274.188053 6566.106836 7884.362802 8219.980646 7673.808843 9073.056379 6881.718014 7662.316056 5765.734197 6471.05158 8922.873815 8443.262797 6720.146703 5502.975204 7560.665918 9863.306257 6598.792827 8029.189023 10692.03868 8224.688007 6006.345775 5512.538772 7055.994873 7140.319092 10981.78703 7507.815062 6465.693507 10680.49227 7366.951783 9712.520359 9473.633971 6493.084081 11046.7596 6739.894738 6585.913165 5816.263567 4996.104275 8075.486489 6608.788187 8777.762148 5484.720289 7870.217046 6203.213539 6502.341828 7130.841813 
6908.945323 8258.134141 7101.165995 6306.496791 7268.816017 9635.461333 6613.833152 6892.735625 8380.973239 7144.049665 8879.479654 8020.454423 6617.164335 7237.561042 5409.38589 5930.347285 9335.458532 5610.297147 6511.288307 6994.129402 6630.418083 6139.051856 8680.122231 6568.411791 7700.070801 8162.374653 6044.906062 8841.34073 9997.408683 8228.626837 8640.510625 8432.091946 7431.539144 7471.087579 10056.7022 8027.311345 7941.60948 5182.36005 7633.97438 6031.385033 8365.151671 7937.979733 7365.964049 7204.578118 6551.52562 5445.983854 8996.944929 7885.622954 4150.290015 6839.946577 4913.534364 6016.877031 6475.936686 8262.453071 7752.480332 8013.378566 8211.711519 8704.814791 9523.121302 9002.867504 6946.827762 7434.859554 4064.361709 8371.542896 6237.02935 8058.288429 5358.285803 9432.932392 6620.007083 7719.855021 8043.528884 5864.858315 6484.461075 6817.096885 6571.027485 7177.457916 8230.011027 8480.271026 6811.473642 7785.993552 8521.175571 6687.561629 7486.661645 6285.463242 5660.360464 8414.947815 8505.809681 7421.86631 7204.953325 6870.422504 9217.80524 6279.721959 8613.390402 6108.718897 5331.387763 7008.779511 7450.607749 7411.285637 6746.688441 8869.318113 7690.534936 6943.038998 7146.513082 8161.289072 7677.824472 6837.190936 8114.5435 7442.760497 7154.844745 6577.954617 5458.564539 8014.025016 6921.26701 5934.57433 8907.402403 10278.81136 7411.780388 7186.282583 6004.674417 9343.508296 8617.977372 6775.803554 8807.851282 7119.100643 6715.276089 5036.981996 8457.758822 6621.245897 
