# Format: McCode with text headers
# URL: http://www.mccode.org
# Creator: McStas 2.6rc1 - Oct. 12, 2019
# Instrument: Samples_Incoherent.instr
# Ncount: 100000
# Trace: no
# Gravitation: no
# Seed: 1570894013
# Directory: Samples_Incoherent/7
# Param: L_min=0.5
# Param: L_max=7
# Param: SAMPLE=8
# Param: STOP=1
# Param: V_multiples=0
# Param: Order=0
# Param: INC=5.08
# Param: ABS=5.08
# Param: DB=0
# Param: ISISFACE=hydrogen
# Date: Sat Oct 12 09:53:59 2019 (1570866839)
# type: array_2d(180, 180)
# Source: Samples_Incoherent (Samples_Incoherent.instr)
# component: PSD_Sphere_4pi
# position: 0 0 8.3
# title: 4PI PSD monitor
# Ncount: 100000
# filename: PSD.dat
# statistics: X0=0.0273347; dX=104.884; Y0=0.164549; dY=39.212;
# signal: Min=0; Max=352.027; Mean=41.0186;
# values: 1.329e+06 7457.17 39198
# xvar: Longitude
# yvar: Lattitude
# xlabel: Longitude [deg]
# ylabel: Lattitude [deg]
# zvar: I
# zlabel: Signal per bin
# xylimits: -180 180 -90 90
# variables: I I_err N
# Data [PSD_Sphere_4pi/PSD.dat] I:
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.047835672 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 39.53281572 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35.11797175 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36.38505937 0 0 0 0 38.51199686 38.58575629 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 30.9566955 0 0 24.99340713 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34.28866061 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21.95371011 0 0 0 0 0 0 0 0 0 0 0 0 0.8574173558 0 0 0 0 0 0 0 16.78276317 0 0 39.26181677 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 27.14212142 0 0 34.35830523 0 0 0 0 33.41370818 0 0 0 0 49.19649663 28.19285317 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.02991986 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31.57184001 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 51.89063332 50.84935066 0 0 0 1.052239148 0 55.11811782 0 0 0 0 0 0 0 0 0 0 68.26338046 0 0 0 0 0 0 0 0 0 0 47.17630659 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25.82232606 0 0 26.91472101 0 0 0 0 0 0 0 0 0 0 0 0 35.73658501 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.72098591 0 0 0 0 0 0 0 0 0 0 0 27.63127463 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 27.50750579 0 0 40.24409064 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 62.33189631 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 38.34344269 0 0 0 0 0 0 0 0 0 50.96012018 0 0 0 0 0 40.96250696 0 0 0 0 46.06943919 0 0 0 0 0 0 24.55656698 0 0 0 0 2.438645171 0 0 34.17858136 0 0 0 0 0 0 0 0 0 0 0 0 46.03217997 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28.42633743 0 0 0 0 0 0 0 0 0 41.57050273 93.61478406 0 0 78.16647002 0 0 0 0 15.53303567 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.704352606 0 0 0 0 0 0 0 0 24.60693088 0 0 0 0 0 71.34150647 11.76089253 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 8.510813204 0 0 0 0 0 0 0 30.03154697 10.1603047 0 72.78121353 0 0 0 0 0 0 0 0 0 0 0 0 0 15.75898949 0 0 39.15312369 0 0 0 0 0 30.10004894 34.59737369 0 0 32.9533518 0 0 0 0 0 0 0 28.53910845 0 0 0 0 47.95952029 0 0 80.36009828 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36.45083116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 38.37081299 41.06308142 0 0 0 46.09601755 0 0 0 0 33.48356243 0 0 0 56.87841784 0 0 0 0 0 0 0 0 0 0 0 0 0 0 75.38899855 0 0 0 0 0 0 40.70610988 22.28059127 0 0 0 0 0 0 0 0 0 48.5512206 0 0 0 0 0 0 0 38.45424264 0 0 0 0 0 0 0 0 0 0 0 18.51864494 0 38.21071579 0 0 0 
0 0 0 0 0 0 0 0 0 44.4198025 0 0 0 0 37.80072583 0 0 0 0 17.00250598 81.43236654 29.60833496 0 69.63101716 0 0 0 79.62420153 0 0 0 0 0 0 0 0 0 41.0791748 0 78.45677921 0 0 0 0 0 0 0 0 38.84236848 0 0 0 0 3.904266557 0 0 0 36.43498422 33.88124617 0 0 0 0 0 0 63.85571833 0 0 0 0 0 0 0 0 0 0 0 36.18997379 0 0 0 0 0 0 0 0 45.45184381 0 0 75.18700923 0 0 25.07002508 0 0 0 0 0 0 0 0 39.93141504 0 0 33.19977459 0 0 0 0 0 0 0 0 0 0 0 0 52.97688487 0 0 0 0 0 0 0 0 73.08198119 0 0 0 0 0 0 0 0 0 0 0 0 0 0 71.18481356 0 0 0 0 0 0 0 65.86298546 7.054021082 0 64.01418273 0 0 0 0 0 0 0 0 0 0 59.03937654 34.77160981 0 0 0 0 0 0 7.379164618 37.38828176 32.40488514 0 0 0 0 0 0 
0 0 18.96852387 0 0 0 32.66501428 0 0 0 0 0 0 0 0 0 47.73197188 0 0 37.55952521 29.9504704 0 0 0 0 0 38.42212185 0 0 0 0 0 0 0 0 0 0 0 0 65.82348549 0 73.54233402 0 0 0 0 0 0 42.92962921 0 0 9.389476125 0 0 0 0 47.70085066 0 0 50.55141035 0 15.73002183 0 0 15.12243105 0 0 0 0 0 8.627548653 0 57.69297208 0 0 85.10672171 0 0 25.26567143 0 0 53.68245669 0 0 0 27.86422158 0 125.9593329 0 0 44.10134477 43.27897719 0 47.16696286 0 0 0 0 0 0 0 0 0 30.99655403 0 0 0 0 41.44583182 0 0 0 0 0 0 0 0 0 54.93844509 0 0 0 0 0 0 0 35.95267641 0 47.4375453 0 0 0 0 0 0 0 0 0 63.14679741 0.9547629664 0 29.09004999 24.49831995 0 0 30.88917214 11.99911461 0 77.56330425 1.43894146 0 0 0 0 0 0 61.22285742 0 0 0 32.22505087 0 0 0 0 0 0 0 0 25.05640655 0 0 0 0 0 0 22.55779147 0 0 0 
0 0 0 0 0 0 43.10559813 0 0 0 0 0 0 0 0 43.25512157 0 0 0 0 0 0 0 67.21974229 38.41658499 0 0 33.92687036 0 0 0 0 44.43567476 32.66856348 0 33.16145256 0 0 0 0 0 0 0 34.30843565 45.83194856 0 0 77.13958776 0 0 58.39809175 0 0 0 54.20285127 0 0 0 46.10246404 0 0 0 0 1.486394245 0 0 74.63265613 0 0 0 0 0 0 0 0 0 0 0 0 0 62.93920095 0 0 0 0 0 0 1.542181408 0 0 37.0365274 23.25362276 0 0 0 0 6.440673674 35.38656838 0 0 34.71458841 46.29865132 0 0 0 0 0 0 0 0 0 31.84066015 0 0 0 0 0 0 0 0 36.10898733 0 0 29.55136264 0 4.947227493 0 0 0 50.26037515 0 10.46170931 0 0 0 41.739645 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 106.9859536 0 22.95350051 0 29.55200931 0 39.59325256 0 0 64.62144111 7.222732855 0 0 0 0 0 0 35.09250176 0 0 10.5221461 0 0 9.959066642 24.24387082 0 0 0 0 
0 0 0 0 0 33.08184645 0 33.67297358 0 0 0 0 0 0 0 0 0 0 33.32908888 0 23.39041842 61.04359179 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 51.36364448 0 0 0 0 0 31.98609994 45.16534745 0 0 0 0 0 0 37.97235831 0.2347690627 0 0 9.91296723 37.99321123 0 39.14051362 0 0 0 8.108289389 0 0 0 0 0 43.22486155 34.67014138 53.98856755 15.76645828 0 0 0 33.55984159 0 0 0 0 0 0 41.46096275 0 27.0233291 0 0 0 0 0 0 0 0 0 97.20589395 1.277965957 0 0 0 0 0 25.26208579 0 45.45984218 0 30.05430973 0 0 0 96.01591377 50.48139746 66.61726242 0 0 0 0 0 0 98.3556621 0 32.15930045 0 0 0 0 0 0 37.47606024 0 0 0 0 7.764292645 29.0656515 0 0 0 0 79.15822801 0 0 22.4567783 0 46.04854179 0 0 0 0 71.85967852 36.90732837 0 0 0 0 0 0 44.04922053 0 0 49.98297362 0 0 0 0 0 37.14377689 0 44.5068239 0 0 0 0 28.92014896 
