# Format: McCode with text headers
# URL: http://www.mccode.org
# Creator: McStas 2.5 - Dec. 12, 2018
# Instrument: Samples_Incoherent.instr
# Ncount: 1000000
# Trace: no
# Gravitation: no
# Seed: 1570824982
# Directory: Samples_Incoherent/3
# Param: L_min=0.5
# Param: L_max=7
# Param: SAMPLE=NULL
# Param: STOP=1
# Param: V_multiples=0
# Param: Order=0
# Param: INC=5.08
# Param: ABS=5.08
# Param: DB=0
# Param: ISISFACE=hydrogen
# Date: Fri Oct 11 20:19:33 2019 (1570817973)
# type: array_2d(180, 180)
# Source: Samples_Incoherent (Samples_Incoherent.instr)
# component: Sphere_4pi
# position: 0 0 8.3
# title: 4PI PSD monitor
# Ncount: 1000000
# filename: Events.dat
# statistics: X0=0.0897724; dX=104.877; Y0=0.37696; dY=39.2506;
# signal: Min=0; Max=38; Mean=12.0999;
# values: 392036 626.128 392036
# xvar: Lo
# yvar: La
# xlabel: Longitude [deg]
# ylabel: Lattitude [deg]
# zvar: I
# zlabel: Signal per bin
# xylimits: -180 180 -90 90
# variables: I I_err N
# Data [Sphere_4pi/Events.dat] I:
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 2 1 1 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 1 1 1 0 0 1 1 0 0 1 1 0 1 0 3 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 2 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 1 1 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 1 0 1 0 0 1 1 0 0 0 0 0 0 1 
1 0 1 0 1 0 2 0 1 1 0 1 3 0 0 2 1 1 0 0 1 0 0 0 0 1 0 0 0 4 1 0 0 1 0 0 0 0 0 1 2 0 2 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 2 0 0 2 0 3 0 1 2 2 1 3 1 0 1 1 2 1 1 1 0 0 0 0 2 3 1 1 1 1 0 2 0 1 0 1 3 0 0 0 0 1 0 0 0 1 1 2 0 0 0 1 2 0 1 0 2 0 1 1 1 1 0 2 1 1 2 1 0 0 0 0 0 1 0 0 1 2 0 0 1 0 1 0 1 0 0 0 0 1 2 0 0 0 0 0 1 3 2 0 0 1 1 1 1 1 0 2 1 2 0 0 1 0 0 0 1 0 1 0 
1 1 1 2 1 1 3 0 0 0 0 1 2 1 0 0 4 1 2 0 1 3 1 1 2 1 0 0 1 2 2 0 3 1 0 1 1 2 0 1 1 0 0 1 0 1 0 2 1 2 1 1 1 3 0 0 1 0 1 0 0 1 1 1 0 0 2 1 1 0 1 0 1 1 0 0 0 0 2 0 1 3 0 0 0 0 0 3 1 1 2 1 2 1 0 0 1 1 3 0 0 3 1 0 0 0 0 0 1 0 1 0 1 2 3 0 1 1 0 2 1 0 2 0 0 0 0 1 2 0 1 0 0 0 2 2 1 0 1 0 2 1 0 1 0 1 1 3 1 0 2 0 3 0 1 2 2 2 0 1 0 0 1 1 1 1 0 0 0 0 2 1 3 2 1 2 0 3 1 0 
2 0 2 0 0 0 1 1 2 3 3 1 1 2 1 1 2 0 1 2 0 2 1 1 3 1 1 2 1 1 1 1 3 4 3 1 0 1 2 1 3 3 0 2 0 0 3 1 1 3 1 0 3 0 0 0 2 0 4 2 1 0 3 1 2 0 2 1 5 1 3 0 0 0 1 2 0 0 2 1 0 1 1 0 0 1 3 0 4 1 2 1 0 2 0 0 0 0 0 1 0 0 0 0 1 1 2 2 4 2 1 0 1 1 2 2 1 0 1 1 0 1 2 3 2 2 2 1 1 1 0 1 3 1 1 3 1 1 1 0 0 0 1 1 1 2 2 0 1 0 1 2 1 1 1 0 0 1 1 0 0 0 1 1 0 2 2 0 1 0 4 1 3 0 0 3 3 2 2 1 
1 1 1 1 3 1 2 3 2 1 2 1 1 1 1 0 1 4 2 3 1 3 3 1 2 0 1 1 0 2 1 3 1 1 2 0 1 2 1 1 2 1 1 2 0 1 1 1 1 0 2 0 0 1 3 1 2 4 2 0 2 3 3 0 4 1 1 1 0 3 4 0 2 1 0 1 1 2 4 1 2 3 0 1 2 1 2 2 0 3 3 0 1 1 2 4 1 0 1 1 3 1 1 0 3 4 3 0 0 2 1 2 0 1 3 2 3 2 1 2 2 2 1 2 5 2 2 2 1 3 2 1 1 1 5 2 0 0 2 0 0 1 0 4 1 3 4 2 3 1 1 1 3 4 2 0 0 0 2 0 3 0 2 3 1 2 1 0 2 4 2 2 1 2 1 0 1 1 2 1 
1 0 1 2 5 2 2 1 2 3 3 1 1 3 2 1 2 3 2 3 2 1 3 1 3 1 1 1 1 4 4 2 6 2 1 2 6 2 2 0 3 3 1 0 1 1 2 1 4 1 3 5 1 1 2 0 6 2 1 3 2 0 5 0 1 2 1 2 0 0 0 1 2 2 3 2 3 1 3 4 3 3 1 2 3 2 1 1 1 1 3 3 3 2 5 2 1 3 3 4 1 1 1 3 1 1 4 2 0 3 2 2 3 4 4 1 5 2 2 3 2 3 1 3 2 2 1 1 2 3 1 2 2 2 3 1 2 1 2 0 0 2 1 1 1 1 1 3 1 2 1 4 3 3 2 2 3 1 1 1 2 3 0 1 2 2 1 2 2 1 4 2 5 1 5 6 3 4 0 1 
1 1 4 2 1 2 0 4 0 0 3 2 5 0 2 0 1 7 5 1 2 4 1 1 3 4 2 2 2 3 3 0 3 3 3 0 3 2 2 3 3 6 6 3 2 2 5 3 3 4 2 4 1 3 5 0 2 5 0 2 3 1 1 2 2 2 1 5 5 1 2 1 4 4 3 1 3 3 1 5 3 1 1 3 3 4 3 2 4 2 2 2 0 2 3 4 8 5 2 2 0 1 2 3 1 1 2 3 2 0 3 6 5 5 1 4 0 4 1 1 4 3 3 1 1 2 2 3 2 2 2 3 3 0 3 3 2 3 2 4 2 2 0 3 3 2 2 3 1 1 6 3 3 2 4 1 4 2 2 4 2 4 1 3 1 1 3 5 1 2 4 2 4 4 3 0 2 2 3 1 
3 4 5 1 2 2 6 7 2 4 6 6 0 8 4 1 0 4 3 1 3 1 4 2 1 1 1 4 2 3 1 3 2 2 6 1 6 0 2 4 4 4 8 1 3 1 2 4 3 2 3 3 2 4 4 3 4 2 0 0 3 6 5 6 2 3 4 0 5 2 1 4 2 3 0 2 0 2 2 3 2 1 2 1 2 3 0 2 5 1 1 2 1 5 3 3 3 3 2 2 2 6 5 2 3 1 3 4 4 7 3 2 5 3 3 1 1 3 2 1 2 4 2 1 2 1 0 2 2 2 1 2 1 2 3 3 2 0 1 0 5 3 5 0 4 0 4 4 2 1 1 2 4 3 2 2 1 0 2 1 1 4 3 2 4 2 0 3 4 1 2 5 2 1 2 1 2 1 4 3 
4 1 0 3 3 3 3 4 1 3 3 2 5 5 1 0 1 3 6 6 4 3 5 2 2 5 3 1 3 3 5 4 1 1 7 1 3 3 2 2 6 1 3 4 3 2 2 1 8 0 3 4 4 0 1 5 4 9 3 4 1 3 4 2 4 1 3 4 3 2 2 2 4 1 4 4 2 2 3 2 1 4 2 2 0 3 3 3 0 1 3 1 2 4 0 3 1 1 4 3 1 2 3 2 1 7 4 3 4 3 3 2 1 2 6 2 7 3 2 1 3 2 4 2 6 2 4 0 1 4 4 2 8 4 3 0 4 3 3 2 4 3 5 1 2 2 1 3 1 1 5 3 4 2 3 0 0 4 3 0 1 1 1 2 3 1 1 4 2 3 2 4 1 2 3 2 5 0 3 3 
