# Format: McCode with text headers
# URL: http://www.mccode.org
# Creator: McStas 2.6rc1 - Oct. 12, 2019
# Instrument: Samples_Incoherent.instr
# Ncount: 1000000
# Trace: no
# Gravitation: no
# Seed: 1570893999
# Directory: Samples_Incoherent/2
# Param: L_min=0.5
# Param: L_max=7
# Param: SAMPLE=3
# Param: STOP=1
# Param: V_multiples=0
# Param: Order=0
# Param: INC=5.08
# Param: ABS=5.08
# Param: DB=0
# Param: ISISFACE=hydrogen
# Date: Sat Oct 12 09:53:56 2019 (1570866836)
# type: array_2d(180, 180)
# Source: Samples_Incoherent (Samples_Incoherent.instr)
# component: Sphere_4pi
# position: 0 0 8.3
# title: 4PI PSD monitor
# Ncount: 1000000
# filename: Events.dat
# statistics: X0=0.0159897; dX=104.766; Y0=0.507; dY=39.2426;
# signal: Min=0; Max=74; Mean=30.7219;
# values: 995388 997.691 995388
# xvar: Longitude
# yvar: Lattitude
# xlabel: Longitude [deg]
# ylabel: Lattitude [deg]
# zvar: I
# zlabel: Signal per bin
# xylimits: -180 180 -90 90
# variables: I I_err N
# Data [Sphere_4pi/Events.dat] I:
0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 
0 2 0 1 0 1 0 0 2 0 1 0 2 1 2 2 0 0 1 0 0 5 0 3 1 1 0 1 0 0 0 0 0 0 0 1 0 2 1 2 1 1 0 1 1 0 1 2 2 1 1 0 1 0 1 0 2 0 1 0 0 1 2 1 1 1 0 1 1 0 0 1 0 1 0 0 2 1 0 0 5 1 1 1 0 0 0 3 0 2 1 0 0 0 0 0 2 1 0 1 2 0 1 0 2 0 0 1 1 0 0 0 0 1 1 1 1 2 0 0 1 0 1 2 0 0 0 0 1 1 0 0 0 3 1 1 0 0 0 1 0 1 1 1 2 1 1 1 0 0 0 1 1 0 0 2 1 0 0 1 0 2 3 3 1 1 0 0 2 1 2 1 2 2 0 0 0 0 3 1 
2 1 3 1 1 2 1 0 1 0 3 5 2 3 1 3 0 1 2 2 3 4 2 3 2 2 0 3 0 1 1 2 2 2 2 1 0 1 0 4 2 0 0 0 1 2 0 0 2 3 2 1 2 0 1 2 1 0 3 0 2 0 3 3 0 6 1 1 0 2 1 1 5 3 0 0 1 2 0 1 2 2 1 1 2 1 5 3 3 3 4 1 2 1 3 1 1 2 4 3 1 2 2 0 2 3 3 0 3 2 1 2 1 2 0 5 3 1 0 2 2 1 3 2 2 2 1 3 2 2 1 3 3 0 3 2 1 0 3 1 4 0 1 0 1 3 0 1 0 1 3 1 2 1 0 3 3 1 3 1 1 1 3 2 1 0 1 3 2 4 2 0 1 2 1 2 3 2 0 4 
2 2 3 3 3 3 1 2 0 5 0 1 3 1 3 3 2 6 5 2 2 3 6 4 1 1 5 0 2 3 2 3 4 3 3 2 1 1 3 1 3 3 3 1 6 0 1 6 2 2 3 3 2 4 3 4 5 3 2 2 3 3 3 2 2 4 1 4 4 5 3 7 2 4 4 2 4 3 1 3 3 3 4 1 1 3 0 3 3 2 2 1 0 4 4 0 2 3 7 2 2 1 3 3 3 1 1 1 1 3 3 2 3 3 1 4 1 4 1 3 6 3 2 8 5 1 2 1 6 6 3 2 6 2 1 2 0 1 0 3 1 1 3 4 2 4 1 3 3 0 6 3 2 0 3 1 1 2 3 2 3 3 3 1 5 2 4 6 2 5 0 3 1 1 2 2 2 0 5 2 
9 0 3 3 2 2 2 3 4 5 3 3 2 2 2 2 3 3 3 5 1 5 1 4 1 2 0 3 0 2 1 4 2 7 5 3 1 3 4 4 3 4 4 4 2 2 3 0 2 4 5 1 4 3 3 4 4 2 3 7 3 4 6 4 2 2 4 2 4 0 3 0 6 2 5 7 5 2 6 4 3 4 2 7 3 3 5 4 4 5 6 4 3 2 1 5 6 4 7 2 3 5 5 2 3 1 3 3 6 1 3 6 2 7 6 4 2 3 4 0 3 4 3 2 4 7 2 2 6 4 2 8 4 3 4 5 7 1 1 3 4 1 1 4 6 5 3 4 0 2 3 3 4 3 3 6 5 2 3 2 5 7 2 2 0 2 6 1 5 3 3 5 2 4 4 5 4 1 8 4 
5 7 5 8 5 5 3 8 6 9 3 3 4 3 5 1 4 3 6 7 5 4 2 3 5 6 4 4 4 3 4 8 5 4 2 2 5 0 9 3 3 1 0 4 2 2 5 5 4 1 4 3 4 8 5 2 1 5 6 7 5 1 4 3 2 4 5 2 4 4 4 1 5 5 3 2 3 4 5 6 4 4 6 1 4 3 4 2 0 2 4 3 5 7 4 4 6 5 3 4 3 4 4 4 2 3 6 0 4 5 3 5 6 6 3 4 3 3 6 1 2 2 4 2 4 3 8 3 7 10 3 1 3 6 6 4 6 4 4 5 8 7 5 2 5 4 6 8 4 4 9 4 5 5 3 4 5 4 5 6 1 3 2 3 3 6 3 5 2 4 5 1 7 0 1 2 4 3 2 4 
5 3 8 5 5 10 7 3 5 8 7 1 9 3 4 5 0 4 3 5 4 1 4 4 7 3 5 6 3 3 5 5 3 11 7 2 3 6 6 5 4 3 6 6 2 2 2 6 3 7 1 2 7 3 4 4 7 7 5 5 5 8 2 9 2 2 5 4 5 9 4 5 3 4 6 7 4 1 4 7 6 3 6 3 6 2 8 5 5 2 1 6 7 5 7 5 5 4 11 7 2 3 5 3 5 3 6 5 5 4 8 6 4 7 3 7 5 4 7 8 5 5 5 2 2 6 2 3 5 3 7 6 3 5 2 7 3 1 4 3 5 4 7 3 4 3 6 3 5 3 7 6 3 3 10 5 3 3 5 4 5 8 6 3 3 4 5 6 5 3 6 8 9 4 8 4 5 2 3 5 
4 10 8 4 1 4 5 7 9 6 2 6 3 8 2 4 7 5 5 3 7 6 3 10 7 7 5 7 6 7 7 5 8 6 6 10 4 5 7 5 11 6 6 3 6 9 3 9 1 7 2 7 5 6 6 7 6 7 5 3 4 3 7 5 3 7 8 2 11 4 8 4 3 5 8 7 5 5 5 7 4 10 7 6 12 5 3 4 7 6 10 4 7 4 4 2 5 4 7 8 5 8 5 8 7 6 5 7 3 5 9 8 7 6 9 9 7 4 5 6 4 4 6 4 7 4 2 6 7 4 4 2 11 12 6 6 7 5 7 10 9 5 7 8 4 7 4 5 3 11 4 9 10 8 8 2 2 2 2 11 8 5 2 9 10 2 2 4 5 5 6 1 5 1 7 3 3 6 6 5 
4 8 3 5 6 7 5 5 9 13 7 7 10 7 5 8 4 4 3 5 10 7 5 6 8 5 5 6 5 7 4 8 8 11 5 6 4 4 7 6 2 8 0 6 5 7 5 5 1 10 10 6 10 6 3 8 6 4 4 4 6 9 10 8 8 12 16 5 9 7 7 8 2 8 5 12 4 2 2 5 7 4 7 7 7 6 7 8 8 6 3 6 4 6 5 8 7 6 6 6 4 8 11 7 5 8 9 6 7 8 12 9 8 5 7 6 5 10 9 10 5 10 3 5 9 11 8 7 5 5 3 8 5 3 8 10 4 8 10 4 7 8 10 6 9 12 4 11 9 6 5 8 4 7 7 7 5 8 6 5 11 4 6 7 5 9 3 9 4 3 4 4 7 2 6 10 9 6 4 3 
10 5 8 5 10 12 10 3 7 7 15 6 8 5 7 9 6 9 6 5 7 5 16 15 7 10 6 6 8 9 11 12 6 5 14 5 11 5 5 5 11 7 6 5 6 9 9 7 7 5 8 4 6 3 8 3 7 9 6 6 9 11 1 8 6 6 10 8 6 4 4 10 6 5 12 6 10 6 6 8 6 6 8 5 10 4 8 8 6 9 9 11 4 9 8 8 5 2 3 1 8 7 6 11 6 3 5 10 3 2 9 7 6 7 8 6 10 9 7 8 7 9 14 11 5 6 4 7 5 5 5 6 7 9 11 4 6 12 10 3 6 7 10 6 10 5 7 8 10 5 3 6 12 3 7 11 8 2 8 13 4 11 11 8 7 11 6 4 6 11 8 8 6 10 9 8 4 7 12 7 
